OrderID,OrderDate,Region,Category,Product,CustomerID,Quantity,UnitPrice,Revenue,Cost,Profit
ORD00251,27-05-2023,Central,Home & Kitchen,LED Lamp,CUST1845,5,9624.77,48123.85,42381.04,5742.81
ORD00252,28-05-2023,North,Grocery,Packaged Snacks,CUST1164,3,1001.07,3003.21,2470.6,532.61
ORD00253,11-12-2024,South,Home & Kitchen,Mixer Grinder,CUST0702,3,9734.2,29202.6,23535.28,5667.32
ORD00254,03-05-2024,East,Home & Kitchen,Cookware Set,CUST0608,5,4586.93,22934.65,16778.23,6156.42
ORD00255,01-10-2024,West,Electronics,Laptop,CUST1730,4,16997.04,67988.16,45659.77,22328.39
ORD00256,04-07-2024,North,Home & Kitchen,Curtains,CUST0982,5,5528.08,27640.4,22221.75,5418.65
ORD00257,04-12-2023,International,Clothing,Sneakers,CUST0361,2,3424.2,6848.4,5358.81,1489.59
ORD00258,02-10-2024,South,Home & Kitchen,Curtains,CUST0304,1,5013.26,5013.26,4100.36,912.9
ORD00259,17-04-2024,East,Grocery,Soft Drink Pack,CUST0296,5,1177.25,5886.25,4177.69,1708.56
ORD00260,31-05-2023,East,Clothing,Sneakers,CUST0152,1,2373.84,2373.84,2127.14,246.7
ORD00261,19-02-2024,East,Electronics,Smartphone,CUST1970,3,33861.91,101585.73,62993.57,38592.16
ORD00262,25-10-2023,North,Grocery,Soft Drink Pack,CUST1247,8,1909.93,15279.44,9533,5746.44
ORD00263,02-09-2024,South,Clothing,Sneakers,CUST1220,8,2749.24,21993.92,19246.06,2747.86
ORD00264,20-09-2023,Central,Grocery,Packaged Snacks,CUST0600,9,581.04,5229.36,4153.74,1075.62
ORD00265,24-05-2023,International,Clothing,Sneakers,CUST1323,1,3914.36,3914.36,2731.83,1182.53
ORD00266,12-12-2023,South,Grocery,Cooking Oil,CUST1553,4,741.41,2965.64,2457.29,508.35
ORD00267,15-09-2024,South,Grocery,Rice Bag,CUST1512,6,1650.79,9904.74,7288.22,2616.52
ORD00268,25-07-2024,South,Clothing,Jacket,CUST0211,7,755.79,5290.53,3207.84,2082.69
ORD00269,02-01-2023,North,Electronics,Smartwatch,CUST0232,5,23269.79,116348.95,92535.94,23813.01
ORD00270,31-10-2023,International,Electronics,Tablet,CUST0870,7,10189.79,71328.53,47999.36,23329.17
ORD00271,11-09-2023,North,Grocery,Rice Bag,CUST0695,10,262.1,2621,1663.29,957.71
ORD00272,13-10-2024,International,Grocery,Soft Drink Pack,CUST1698,8,1350.94,10807.52,7214.91,3592.61
ORD00273,28-03-2024,International,Electronics,Laptop,CUST0367,10,26193.41,261934.1,194577.06,67357.04
ORD00274,06-02-2023,North,Electronics,Headphones,CUST0481,6,52931.34,317588.04,195302.97,122285.07
ORD00275,09-06-2023,International,Home & Kitchen,Cookware Set,CUST1606,4,5550.93,22203.72,19205.01,2998.71
ORD00276,09-01-2023,South,Electronics,Smartphone,CUST0572,1,21243.88,21243.88,16314.78,4929.1
ORD00277,21-08-2023,North,Grocery,Spices Pack,CUST1203,5,1469.69,7348.45,5054.99,2293.46
ORD00278,09-04-2023,International,Clothing,Formal Shirt,CUST1508,10,3308.08,33080.8,26666.48,6414.32
ORD00279,20-10-2024,East,Electronics,Smartphone,CUST1613,10,48977.7,489777,412035.16,77741.84
ORD00280,27-07-2023,North,Home & Kitchen,Bedsheet,CUST1519,10,6721.01,67210.1,52704.64,14505.46
ORD00281,11-05-2023,West,Home & Kitchen,Mixer Grinder,CUST1993,4,2336.52,9346.08,6175.41,3170.67
ORD00282,08-02-2024,North,Home & Kitchen,Mixer Grinder,CUST1571,5,6966.85,34834.25,22053.09,12781.16
ORD00283,01-06-2023,North,Clothing,Formal Shirt,CUST0930,4,2261.97,9047.88,7762.81,1285.07
ORD00284,23-02-2023,North,Electronics,Smartwatch,CUST1040,9,30472.87,274255.83,183862.82,90393.01
ORD00285,30-04-2023,International,Electronics,Tablet,CUST0466,3,55686.05,167058.15,101241.37,65816.78
ORD00286,03-11-2024,North,Electronics,Tablet,CUST1426,3,24798.02,74394.06,58984.87,15409.19
ORD00287,19-09-2024,West,Clothing,Jeans,CUST0294,10,3253.82,32538.2,21015.3,11522.9
ORD00288,09-08-2024,Central,Clothing,T-Shirt,CUST0171,7,2135.67,14949.69,13414.22,1535.47
ORD00289,16-09-2024,North,Grocery,Spices Pack,CUST1056,2,279.98,559.96,482.08,77.88
ORD00290,24-02-2024,East,Home & Kitchen,Mixer Grinder,CUST0263,9,4972.43,44751.87,35019.85,9732.02
ORD00291,26-02-2024,West,Home & Kitchen,Cookware Set,CUST1239,8,6292.97,50343.76,42800.24,7543.52
ORD00292,14-04-2023,Central,Electronics,Smartphone,CUST0558,6,27412.68,164476.08,121903.21,42572.87
ORD00293,11-09-2023,International,Clothing,Formal Shirt,CUST0189,9,2258,20322,17000.29,3321.71
ORD00294,15-08-2023,North,Clothing,T-Shirt,CUST0786,3,4191.7,12575.1,9984.13,2590.97
ORD00295,22-04-2023,Central,Electronics,Laptop,CUST0583,4,6632.68,26530.72,16146.42,10384.3
ORD00296,24-05-2024,East,Electronics,Smartwatch,CUST1002,7,21257.2,148800.4,131632.9,17167.5
ORD00297,17-04-2024,West,Grocery,Packaged Snacks,CUST1832,1,1642.34,1642.34,1409.58,232.76
ORD00298,09-04-2023,West,Home & Kitchen,LED Lamp,CUST0600,1,9268.88,9268.88,8212.43,1056.45
ORD00299,02-06-2023,International,Home & Kitchen,Cookware Set,CUST0846,1,4593.16,4593.16,3763.68,829.48
ORD00300,04-12-2023,International,Home & Kitchen,LED Lamp,CUST1970,8,8976.91,71815.28,51966.85,19848.43
ORD00301,06-12-2024,International,Grocery,Spices Pack,CUST1285,6,477.97,2867.82,1898.77,969.05
ORD00302,12-06-2023,Central,Electronics,Smartphone,CUST1206,3,17178.49,51535.47,33704.14,17831.33
ORD00303,20-12-2024,North,Electronics,Tablet,CUST1529,10,51540.53,515405.3,331650.36,183754.94
ORD00304,11-11-2024,South,Home & Kitchen,Mixer Grinder,CUST0342,7,9109.97,63769.79,42482.34,21287.45
ORD00305,10-06-2023,West,Home & Kitchen,Curtains,CUST0954,6,2849.81,17098.86,13083.89,4014.97
ORD00306,02-08-2024,South,Grocery,Spices Pack,CUST0022,5,212.72,1063.6,856.33,207.27
ORD00307,02-02-2024,West,Clothing,Formal Shirt,CUST1098,3,906.46,2719.38,1887.84,831.54
ORD00308,04-10-2023,International,Clothing,Formal Shirt,CUST1626,4,1676.21,6704.84,5126.68,1578.16
ORD00309,18-05-2024,North,Home & Kitchen,Bedsheet,CUST1871,1,7805.33,7805.33,5482.27,2323.06
ORD00310,27-01-2024,North,Grocery,Cooking Oil,CUST0166,9,1068.98,9620.82,7782.79,1838.03
ORD00311,15-05-2023,West,Home & Kitchen,Cookware Set,CUST0234,5,4991.42,24957.1,22375.18,2581.92
ORD00312,14-07-2023,Central,Clothing,Jacket,CUST1399,2,3128.63,6257.26,5047.76,1209.5
ORD00313,05-02-2024,International,Home & Kitchen,Cookware Set,CUST1457,9,8990.05,80910.45,49979.13,30931.32
ORD00314,01-10-2024,North,Clothing,Jacket,CUST0641,7,906.94,6348.58,4718.08,1630.5
ORD00315,02-02-2023,North,Clothing,Sneakers,CUST1358,8,3626.26,29010.08,24110.75,4899.33
ORD00316,18-11-2024,East,Clothing,Jeans,CUST1828,3,4670.56,14011.68,10686.32,3325.36
ORD00317,04-04-2024,North,Electronics,Headphones,CUST0607,7,16734.25,117139.75,103706.04,13433.71
ORD00318,14-04-2024,East,Electronics,Smartwatch,CUST0540,1,51077.48,51077.48,31485.77,19591.71
ORD00319,10-01-2024,North,Home & Kitchen,Bedsheet,CUST1890,6,7221.83,43330.98,29783.4,13547.58
ORD00320,22-01-2023,North,Clothing,T-Shirt,CUST1059,10,565.11,5651.1,3764.85,1886.25
ORD00321,31-10-2024,Central,Electronics,Smartphone,CUST1468,6,17738.64,106431.84,88368.94,18062.9
ORD00322,07-02-2023,Central,Home & Kitchen,Curtains,CUST1255,10,6373.77,63737.7,48258.23,15479.47
ORD00323,18-08-2023,International,Home & Kitchen,LED Lamp,CUST0318,6,5422.08,32532.48,20869.69,11662.79
ORD00324,31-12-2023,North,Home & Kitchen,LED Lamp,CUST0343,3,5657.01,16971.03,11636.66,5334.37
ORD00325,16-07-2024,International,Home & Kitchen,Mixer Grinder,CUST1454,6,2933.76,17602.56,13321.58,4280.98
ORD00326,13-03-2024,International,Home & Kitchen,Mixer Grinder,CUST1900,3,7010.03,21030.09,18902.66,2127.43
ORD00327,10-10-2023,International,Grocery,Spices Pack,CUST0979,10,606.19,6061.9,4299.63,1762.27
ORD00328,27-01-2023,International,Clothing,Jeans,CUST0637,9,2252.46,20272.14,13117.04,7155.1
ORD00329,14-08-2023,West,Home & Kitchen,LED Lamp,CUST1490,7,4194.03,29358.21,21992.82,7365.39
ORD00330,04-10-2023,West,Grocery,Cooking Oil,CUST0079,4,1376.85,5507.4,3816.94,1690.46
ORD00331,31-08-2024,North,Clothing,Jeans,CUST0893,3,906.14,2718.42,2092.61,625.81
ORD00332,11-10-2023,West,Electronics,Headphones,CUST0573,6,16304.8,97828.8,72394.59,25434.21
ORD00333,25-04-2024,North,Home & Kitchen,Mixer Grinder,CUST0449,9,2644.57,23801.13,19203.87,4597.26
ORD00334,28-03-2024,Central,Grocery,Soft Drink Pack,CUST1753,3,306.01,918.03,802.62,115.41
ORD00335,20-10-2024,South,Electronics,Headphones,CUST0282,8,16417.72,131341.76,86705.83,44635.93
ORD00336,30-05-2024,East,Grocery,Cooking Oil,CUST0675,6,1253.41,7520.46,6364.97,1155.49
ORD00337,30-06-2024,West,Clothing,Jeans,CUST0057,4,3794.76,15179.04,13430.11,1748.93
ORD00338,11-07-2023,West,Clothing,Sneakers,CUST1999,5,3471.37,17356.85,12359.52,4997.33
ORD00339,18-02-2023,Central,Electronics,Tablet,CUST0191,3,31135.35,93406.05,59228.67,34177.38
ORD00340,26-05-2024,West,Grocery,Cooking Oil,CUST0644,2,199.63,399.26,338,61.26
ORD00341,17-01-2023,North,Home & Kitchen,LED Lamp,CUST1487,9,9622.86,86605.74,70179.12,16426.62
ORD00342,21-06-2023,North,Home & Kitchen,LED Lamp,CUST0042,3,2346.3,7038.9,4672.52,2366.38
ORD00343,08-08-2023,South,Electronics,Smartphone,CUST1510,6,41763.18,250579.08,183816.56,66762.52
ORD00344,07-06-2023,South,Electronics,Tablet,CUST1197,5,55208.98,276044.9,213492.48,62552.42
ORD00345,21-04-2024,South,Electronics,Headphones,CUST0679,10,43377.74,433777.4,282370.1,151407.3
ORD00346,15-02-2023,North,Grocery,Packaged Snacks,CUST1274,8,514.29,4114.32,3351.01,763.31
ORD00347,08-01-2024,International,Home & Kitchen,Cookware Set,CUST1534,5,3705.33,18526.65,14950.35,3576.3
ORD00348,01-06-2024,International,Home & Kitchen,Bedsheet,CUST0502,8,1077.89,8623.12,7468.81,1154.31
ORD00349,09-04-2023,South,Home & Kitchen,Mixer Grinder,CUST1217,5,6437.38,32186.9,24789.77,7397.13
ORD00350,06-02-2023,South,Electronics,Smartphone,CUST0790,10,38714.61,387146.1,298990.58,88155.52
ORD00351,07-10-2023,North,Home & Kitchen,LED Lamp,CUST1931,6,7474.61,44847.66,35242.02,9605.64
ORD00352,15-12-2023,Central,Clothing,Jeans,CUST0750,5,549.48,2747.4,1874.1,873.3
ORD00353,11-05-2024,West,Electronics,Headphones,CUST0742,2,49981.27,99962.54,82727.17,17235.37
ORD00354,29-10-2023,East,Home & Kitchen,Bedsheet,CUST0165,10,7596.14,75961.4,60674.15,15287.25
ORD00355,30-06-2023,International,Grocery,Spices Pack,CUST0755,10,367.68,3676.8,3131.69,545.11
ORD00356,29-08-2024,International,Electronics,Laptop,CUST0090,6,24119.46,144716.76,120198.24,24518.52
ORD00357,09-04-2023,North,Clothing,Jacket,CUST1715,7,3373.36,23613.52,18691.79,4921.73
ORD00358,30-11-2024,North,Clothing,Jeans,CUST0987,3,2731.09,8193.27,5311.43,2881.84
ORD00359,26-04-2023,East,Grocery,Cooking Oil,CUST1082,3,318.68,956.04,837.25,118.79
ORD00360,10-07-2023,East,Grocery,Spices Pack,CUST1997,7,265.96,1861.72,1322.13,539.59
ORD00361,10-09-2023,South,Electronics,Smartwatch,CUST1287,10,47980.1,479801,426682.03,53118.97
ORD00362,10-06-2023,East,Electronics,Headphones,CUST0648,4,13578.19,54312.76,39135.67,15177.09
ORD00363,13-09-2023,West,Clothing,T-Shirt,CUST0750,2,1274.42,2548.84,1640.9,907.94
ORD00364,19-11-2023,West,Grocery,Packaged Snacks,CUST0819,9,1678.75,15108.75,13075.9,2032.85
ORD00365,08-05-2023,International,Electronics,Smartwatch,CUST0243,9,38667.68,348009.12,291811.78,56197.34
ORD00366,18-01-2023,West,Clothing,Jacket,CUST0663,6,3221.22,19327.32,16155.49,3171.83
ORD00367,19-07-2024,West,Grocery,Packaged Snacks,CUST0858,2,1010.76,2021.52,1267.14,754.38
ORD00368,23-07-2024,West,Clothing,T-Shirt,CUST1900,3,3060.48,9181.44,7930.78,1250.66
ORD00369,19-11-2023,South,Home & Kitchen,Bedsheet,CUST1783,5,6336.28,31681.4,24677.28,7004.12
ORD00370,16-11-2024,International,Grocery,Soft Drink Pack,CUST0219,5,1938.87,9694.35,7184.55,2509.8
ORD00371,17-09-2024,North,Electronics,Headphones,CUST0009,9,17263.53,155371.77,135787.39,19584.38
ORD00372,15-10-2023,International,Electronics,Laptop,CUST0430,10,16800.93,168009.3,134375.92,33633.38
ORD00373,24-10-2024,International,Home & Kitchen,Curtains,CUST1830,3,1326.41,3979.23,2546.35,1432.88
ORD00374,30-09-2024,International,Grocery,Spices Pack,CUST1903,2,1350.58,2701.16,2041.7,659.46
ORD00375,04-06-2023,East,Clothing,Sneakers,CUST0013,10,2970.69,29706.9,23497.71,6209.19
ORD00376,04-05-2024,North,Electronics,Tablet,CUST1799,8,11118.16,88945.28,77343.72,11601.56
ORD00377,21-01-2024,East,Home & Kitchen,Mixer Grinder,CUST0907,7,4153.76,29076.32,19887.28,9189.04
ORD00378,14-04-2023,South,Home & Kitchen,Mixer Grinder,CUST0970,9,2443.7,21993.3,18436.33,3556.97
ORD00379,28-01-2024,South,Grocery,Packaged Snacks,CUST1249,3,729.82,2189.46,1839.02,350.44
ORD00380,03-09-2023,Central,Grocery,Soft Drink Pack,CUST1767,6,1907.4,11444.4,7306.27,4138.13
ORD00381,25-06-2023,Central,Electronics,Tablet,CUST0690,5,42582.54,212912.7,128848.37,84064.33
ORD00382,08-02-2023,South,Home & Kitchen,Mixer Grinder,CUST1783,5,869.64,4348.2,3367.35,980.85
ORD00383,21-04-2024,South,Clothing,Jacket,CUST1091,10,1636.29,16362.9,13693.19,2669.71
ORD00384,12-11-2024,East,Home & Kitchen,LED Lamp,CUST1833,8,895.33,7162.64,5488.94,1673.7
ORD00385,21-06-2024,South,Clothing,Formal Shirt,CUST1693,1,3716.91,3716.91,3137.09,579.82
ORD00386,12-02-2024,North,Clothing,Jeans,CUST0677,1,2612.4,2612.4,2055.15,557.25
ORD00387,08-06-2024,East,Electronics,Smartwatch,CUST1527,3,59671.03,179013.09,142492.22,36520.87
ORD00388,20-05-2024,South,Home & Kitchen,Cookware Set,CUST0184,2,7548.97,15097.94,9186.29,5911.65
ORD00389,05-02-2023,East,Clothing,T-Shirt,CUST1005,2,2830.61,5661.22,3547.2,2114.02
ORD00390,15-11-2024,East,Grocery,Cooking Oil,CUST0208,2,1628.94,3257.88,2663.35,594.53
ORD00391,20-01-2023,West,Clothing,Jacket,CUST0528,4,3671.62,14686.48,12172.93,2513.55
ORD00392,17-11-2023,Central,Grocery,Packaged Snacks,CUST1324,1,563.17,563.17,429.5,133.67
ORD00393,26-05-2024,East,Grocery,Cooking Oil,CUST0818,10,1107.49,11074.9,8605.75,2469.15
ORD00394,04-02-2024,International,Home & Kitchen,Cookware Set,CUST1003,9,5915.19,53236.71,41754.07,11482.64
ORD00395,15-10-2024,East,Grocery,Soft Drink Pack,CUST1265,5,957.34,4786.7,3022.79,1763.91
ORD00396,15-04-2024,International,Clothing,T-Shirt,CUST0455,5,1306.37,6531.85,5227.91,1303.94
ORD00397,23-05-2023,West,Grocery,Cooking Oil,CUST1999,9,524.4,4719.6,3509.22,1210.38
ORD00398,02-04-2023,South,Home & Kitchen,LED Lamp,CUST1766,5,3385.64,16928.2,13216.81,3711.39
ORD00399,20-12-2023,East,Electronics,Smartwatch,CUST0902,8,5564.03,44512.24,34227.36,10284.88
ORD00400,27-12-2024,West,Clothing,Formal Shirt,CUST1554,1,4626.25,4626.25,3834.7,791.55
ORD00401,20-02-2023,North,Clothing,Jeans,CUST1683,1,3587.43,3587.43,2495.31,1092.12
ORD00402,26-10-2024,West,Home & Kitchen,Cookware Set,CUST0244,4,7144.48,28577.92,20349.13,8228.79
ORD00403,28-11-2024,Central,Home & Kitchen,Cookware Set,CUST1587,8,6065.44,48523.52,34814.75,13708.77
ORD00404,28-07-2024,Central,Home & Kitchen,Cookware Set,CUST1986,3,7141.66,21424.98,17755.67,3669.31
ORD00405,09-07-2023,South,Home & Kitchen,Curtains,CUST0771,1,9833.14,9833.14,7171.64,2661.5
ORD00406,05-05-2023,International,Clothing,T-Shirt,CUST0238,9,2233.22,20098.98,13127.09,6971.89
ORD00407,30-05-2023,South,Electronics,Laptop,CUST1270,9,44188.91,397700.19,355906.79,41793.4
ORD00408,10-11-2023,International,Grocery,Cooking Oil,CUST0345,9,783.11,7047.99,5272,1775.99
ORD00409,23-07-2024,International,Grocery,Rice Bag,CUST1508,9,1723.15,15508.35,9813.29,5695.06
ORD00410,08-12-2023,International,Electronics,Laptop,CUST0310,2,52191.57,104383.14,83619.51,20763.63
ORD00411,01-11-2023,International,Electronics,Headphones,CUST1585,4,54624.65,218498.6,179550.94,38947.66
ORD00412,22-11-2024,Central,Electronics,Laptop,CUST1308,2,5300.48,10600.96,7951.43,2649.53
ORD00413,12-11-2024,Central,Home & Kitchen,Mixer Grinder,CUST0038,7,3543.36,24803.52,19692.44,5111.08
ORD00414,23-02-2023,East,Clothing,Sneakers,CUST1820,3,1102.66,3307.98,2156.15,1151.83
ORD00415,19-03-2024,Central,Clothing,T-Shirt,CUST0032,9,2542.94,22886.46,16258.01,6628.45
ORD00416,04-09-2024,South,Clothing,Sneakers,CUST1267,7,2729.52,19106.64,12391.58,6715.06
ORD00417,21-09-2023,Central,Home & Kitchen,Cookware Set,CUST1577,8,3154.32,25234.56,18072.25,7162.31
ORD00418,22-02-2023,South,Clothing,Jeans,CUST0292,9,3755.51,33799.59,25986.48,7813.11
ORD00419,25-07-2024,North,Home & Kitchen,Curtains,CUST1639,8,3281.88,26255.04,19238.69,7016.35
ORD00420,11-09-2024,Central,Clothing,Jacket,CUST0292,7,4342.51,30397.57,23648.23,6749.34
ORD00421,05-01-2023,South,Electronics,Headphones,CUST1643,9,14771.27,132941.43,99776.23,33165.2
ORD00422,13-04-2023,International,Grocery,Soft Drink Pack,CUST0758,1,797.75,797.75,554.71,243.04
ORD00423,15-07-2023,West,Grocery,Soft Drink Pack,CUST1406,4,1282.25,5129,3298.07,1830.93
ORD00424,16-12-2023,International,Home & Kitchen,Mixer Grinder,CUST1623,4,6369.08,25476.32,17216.94,8259.38
ORD00425,16-02-2023,East,Clothing,Jeans,CUST0578,5,851.13,4255.65,2809.64,1446.01
ORD00426,17-10-2024,South,Grocery,Rice Bag,CUST1162,8,1707.89,13663.12,11097.55,2565.57
ORD00427,26-09-2023,International,Electronics,Headphones,CUST1862,10,37893.57,378935.7,320575.83,58359.87
ORD00428,05-01-2024,Central,Electronics,Headphones,CUST1224,1,52842.28,52842.28,43125.46,9716.82
ORD00429,27-09-2024,Central,Electronics,Smartphone,CUST1359,6,52719.96,316319.76,250879.61,65440.15
ORD00430,16-04-2023,North,Home & Kitchen,Bedsheet,CUST0605,9,5822.45,52402.05,36280.84,16121.21
ORD00431,31-10-2024,West,Home & Kitchen,Bedsheet,CUST0447,10,9179.19,91791.9,74653.95,17137.95
ORD00432,20-10-2024,South,Clothing,Formal Shirt,CUST1372,8,4317.84,34542.72,26996,7546.72
ORD00433,18-10-2024,International,Electronics,Smartwatch,CUST0278,2,57696.76,115393.52,70859.47,44534.05
ORD00434,30-04-2023,West,Clothing,Formal Shirt,CUST0994,7,4327.24,30290.68,26422.06,3868.62
ORD00435,26-08-2024,North,Clothing,Jacket,CUST0532,5,4195.42,20977.1,13089.42,7887.68
ORD00436,27-02-2023,East,Electronics,Smartphone,CUST1825,2,30814.83,61629.66,46272.31,15357.35
ORD00437,12-12-2023,West,Clothing,T-Shirt,CUST1423,1,1454.14,1454.14,1096.31,357.83
ORD00438,18-04-2024,North,Grocery,Cooking Oil,CUST1415,2,1830.35,3660.7,3115.63,545.07
ORD00439,27-04-2023,South,Home & Kitchen,Cookware Set,CUST0984,10,7447.45,74474.5,65084.77,9389.73
ORD00440,07-05-2023,East,Clothing,Formal Shirt,CUST0602,6,1767.87,10607.22,9354.54,1252.68
ORD00441,28-01-2024,Central,Electronics,Headphones,CUST0562,8,23754.76,190038.08,146500.67,43537.41
ORD00442,02-10-2024,North,Home & Kitchen,Mixer Grinder,CUST1034,3,7111.92,21335.76,17147.82,4187.94
ORD00443,27-02-2023,Central,Home & Kitchen,Mixer Grinder,CUST0591,5,5195.92,25979.6,16277.67,9701.93
ORD00444,25-09-2024,East,Clothing,Formal Shirt,CUST1573,2,866.67,1733.34,1293.72,439.62
ORD00445,27-05-2024,North,Grocery,Rice Bag,CUST0059,8,368.75,2950,2564.6,385.4
ORD00446,06-04-2023,North,Clothing,Jacket,CUST1112,4,3855.42,15421.68,11361.29,4060.39
ORD00447,29-09-2024,East,Grocery,Cooking Oil,CUST0459,10,724.28,7242.8,4496.9,2745.9
ORD00448,28-04-2023,South,Home & Kitchen,Curtains,CUST0104,6,5470.37,32822.22,21668.98,11153.24
ORD00449,13-07-2024,North,Clothing,Formal Shirt,CUST0831,3,3949.8,11849.4,8636.46,3212.94
ORD00450,23-08-2024,East,Electronics,Tablet,CUST0789,8,46314.66,370517.28,248712.87,121804.41
ORD00451,02-05-2024,West,Clothing,T-Shirt,CUST0104,8,1251.57,10012.56,7185.89,2826.67
ORD00452,25-08-2023,Central,Grocery,Rice Bag,CUST1278,3,286.95,860.85,602.5,258.35
ORD00453,29-09-2023,North,Grocery,Spices Pack,CUST0742,9,1223.19,11008.71,7658.53,3350.18
ORD00454,08-07-2023,West,Clothing,Jeans,CUST1359,10,3837.35,38373.5,24073.59,14299.91
ORD00455,04-12-2024,North,Grocery,Cooking Oil,CUST1487,5,383.18,1915.9,1656.9,259
ORD00456,22-03-2024,South,Home & Kitchen,Mixer Grinder,CUST1573,10,4221.99,42219.9,34105.74,8114.16
ORD00457,03-08-2024,East,Clothing,Sneakers,CUST0301,9,4416.25,39746.25,31280.88,8465.37
ORD00458,04-09-2023,North,Grocery,Packaged Snacks,CUST0654,7,1894.02,13258.14,10367.08,2891.06
ORD00459,17-03-2023,East,Clothing,Formal Shirt,CUST0555,10,2543.31,25433.1,18285.14,7147.96
ORD00460,03-06-2023,International,Clothing,Formal Shirt,CUST0628,3,857.82,2573.46,2179.71,393.75
ORD00461,17-10-2024,North,Electronics,Laptop,CUST1365,6,19173.31,115039.86,101121.42,13918.44
ORD00462,10-03-2024,South,Clothing,Jacket,CUST1516,10,1548.36,15483.6,9316.25,6167.35
ORD00463,27-03-2023,South,Electronics,Smartwatch,CUST1108,2,18143,36286,22633.74,13652.26
ORD00464,27-11-2024,West,Grocery,Packaged Snacks,CUST0929,6,1038.38,6230.28,4999.75,1230.53
ORD00465,12-10-2023,South,Electronics,Headphones,CUST1283,5,37077.41,185387.05,124361.34,61025.71
ORD00466,08-08-2023,East,Electronics,Tablet,CUST0360,3,11738.03,35214.09,30759.91,4454.18
ORD00467,10-03-2023,International,Electronics,Headphones,CUST0087,7,53914.58,377402.06,302006.16,75395.9
ORD00468,16-02-2023,South,Home & Kitchen,Mixer Grinder,CUST0428,4,6503.76,26015.04,18483.36,7531.68
ORD00469,04-04-2023,North,Electronics,Headphones,CUST0367,6,37848.85,227093.1,164548.19,62544.91
ORD00470,28-03-2024,South,Clothing,Formal Shirt,CUST0343,9,4942.76,44484.84,35911.04,8573.8
ORD00471,23-07-2023,International,Electronics,Headphones,CUST0347,6,39547.92,237287.52,152407.22,84880.3
ORD00472,06-08-2023,East,Clothing,Sneakers,CUST1827,4,4680.32,18721.28,16194.35,2526.93
ORD00473,18-04-2024,North,Electronics,Headphones,CUST1945,10,20744.13,207441.3,124761.73,82679.57
ORD00474,07-03-2024,West,Home & Kitchen,Curtains,CUST0096,2,3009.19,6018.38,5378.53,639.85
ORD00475,07-12-2023,West,Grocery,Cooking Oil,CUST1279,9,1081.39,9732.51,6328.99,3403.52
ORD00476,04-07-2024,West,Electronics,Tablet,CUST1878,4,32973.49,131893.96,108500.38,23393.58
ORD00477,03-09-2024,North,Electronics,Laptop,CUST1160,4,17456.6,69826.4,42732.18,27094.22
